緼 yùn (wēn)
縍 bāng (bàng)
縎 gǔ (hú)
縐 zhòu (chào)|(cù)|(zhōu)
縒 cī (cuò)|(suǒ)
縗 cuī (suī)|(shuāi)
縙 róng (rǒng)|(ròng)
縝 chēn (zhěn)
縟 rù (rǒng)
縡 zài (zēng)
縣 xiàn (xuán)
縫 fèng (féng)
縮 suō (sù)
縯 yǎn (yǐn)
縱 zòng (cóng)|(zǒng)
縳 juàn (zhuàn)
縴 qiàn (qiān)
縸 mù (mò)
縹 piǎo (piāo)
總 zǒng (zōng)|(cōng)
縿 shān (xiān)|(xiāo)|(sāo)|(cǎn)
繀 suì (cuǐ)
繁 fán (pán)|(pó)
繃 běng (bēng)|(bèng)
繄 yī (yì)
繅 sāo (zǎo)
繆 móu (jiū)|(miù)|(mù)|(miào)|(liáo)|(liǎo)|(liào)|(lù)
繇 yáo (yóu)|(zhòu)
繑 qiāo (juē)
繒 zēng (zèng)|(céng)
織 zhī (zhì)
繘 yù (jué)
繙 fān (fán)
繚 liáo (rǎo)
繞 rào (rǎo)
繟 chǎn (chán)
繢 huì (huí)
繩 shéng (sheng)|(yìng)|(mǐn)|(shèng)
繪 huì (guì)
繫 xì (jì)
繰 zǎo (sāo)|(qiāo)
繳 jiǎo (zhuó)|(jiào)|(hé)
繵 dàn (tán)|(chán)
繹 yì (shì)
繻 xū (rú)
纀 pú (fú)
纅 yào (lì)
纍 léi (lěi)|(lèi)
纔 cái (shān)
纕 rǎng (xiāng)|(sāng)
纖 xiān (jiān)
纚 lí (xǐ)|(lǐ)|(sǎ)
纛 dào (dú)
红 hóng (gōng)
纤 xiān (qiàn)
纥 gē (hé)
约 yuē (yāo)
纪 jì (jǐ)
纶 lún (guān)
纹 wén (wèn)
经 jīng (jing)|(jìng)
结 jié (jiē)
绕 rào (rǎo)
给 gěi (jǐ)
络 luò (lào)
绨 tí (tì)
绰 chuò (chāo)
绳 shéng (sheng)
绷 běng (bēng)|(bèng)
综 zōng (zèng)
绿 lǜ (lù)
缉 jī (qī)
缊 yūn (yùn)
缏 biàn (pián)
缝 fèng (féng)
缥 piāo (piǎo)
缩 suō (sù)
缪 móu (miào)|(miù)
缯 zēng (zèng)
缲 qiāo (sāo)
缴 jiǎo (zhuó)
缺 quē (kuǐ)
罔 wǎng (wáng)
罕 hǎn (hàn)
罗 luō (luó)
罜 zhǔ (dú)
罝 jū (jiē)
罢 bà (ba)
罤 tí (kūn)
罪 zuì (zui)
罫 guà (huà)|(guǎi)
置 zhì (zhi)
罱 lǎn (nǎn)
罷 bà (ba)|(pí)|(pì)|(bǐ)|(bǎi)
羅 luó (luō)|(luo)
羋 mǐ (miē)
羏 yáng (xiáng)
羗 qiāng (yǒu)
羙 gāo (měi)
羛 yì (xī)
羡 xiàn (yán)|(yí)
羥 qiǎng (qiān)
羧 suō (zuī)
義 yì (yí)|(xī)
羫 qiāng (kàng)
羬 qián (xián)|(yán)
羸 léi (lián)
羹 gēng (láng)
羽 yǔ (hù)
翁 wēng (wěng)
翍 pī (bì)|(pō)
翏 liù (lù)
翘 qiào (qiáo)
翛 xiāo (shū)
翟 dí (zhái)
翢 dào (zhōu)
翮 hé (lì)
翯 hè (hào)
翵 hóu (qú)
翹 qiào (qiáo)
耆 qí (zhǐ)|(shì)
而 ér (néng)
耎 ruǎn (nuò)
耏 nài (ér)
耐 nài (néng)
耑 duān (zhuān)
耗 hào (máo)|(mào)
耙 bà (pá)
耛 yí (chí)
耝 qù (chú)
耣 lǔn (lún)
耤 jí (jiè)
耫 zhá (zé)
耬 lóu (lǒu)
耳 ěr (réng)
耶 yé (xié)|(yē)
耷 dā (zhé)
耺 yún (yíng)
聉 wà (tuǐ)|(zhuó)
聊 liáo (liú)
聏 ér (nǜ)
聑 tiē (zhé)
聘 pìn (pìng)
聞 wén (wèn)
聱 áo (yóu)
聲 shēng (sheng)
聶 niè (zhé)|(shè)|(yè)
職 zhí (tè)
聻 nǐ (jiàn)
聽 tīng (ting)|(tìng)
肄 yì (sì)
肆 sì (tì)
肉 ròu (rù)
肋 lē (lèi)|(jīn)
肌 jī (jì)
肐 gē (qì)
肑 bó (dí)
肖 xiào (xiāo)
肚 dù (dǔ)
肜 róng (chēn)
股 gǔ (gu)
肢 zhī (shì)
肣 hán (hàn)|(qín)
肥 féi (bǐ)
肨 pàng (pāng)|(fēng)
肩 jiān (xián)
肫 zhūn (chún)|(tún)|(zhuō)
肭 nà (nù)
肮 āng (háng)|(gāng)
育 yù (zhòu)|(yō)
肶 pí (bì)
肷 qiǎn (xù)
肸 xī (bì)
肺 fèi (pèi)
胂 shèn (shēn)|(chēn)
胆 dǎn (tán)|(tǎn)|(dá)
胇 fèi (bì)|(fěi)
背 bèi (bēi)
胍 guā (gū)|(hù)
胏 zǐ (fèi)
胓 píng (pēng)
胔 zì (cí)|(jí)
胕 fǔ (fū)|(fú)|(zhǒu)
胖 pàng (pàn)|(pán)
胗 zhēn (zhěn)|(zhūn)
胜 shèng (xīng)|(qìng)|(shēng)
胝 zhī (chī)|(dì)
胞 bāo (páo)|(pào)
胥 xū (xǔ)
胯 kuà (kuǎ)
胲 hǎi (gāi)|(gǎi)
胳 gē (gé)|(gā)
胵 chī (zhì)
胶 jiāo (xiáo)
胺 àn (è)
能 néng (tái)|(nái)|(nài)|(xióng)
胿 guī (kuì)
脀 chéng (zhēng)|(zhèng)
脂 zhī (zhǐ)
脅 xié (xiàn)|(xī)
脈 mài (mò)
脉 mài (mò)
脊 jí (jǐ)
脏 zàng (zāng)
脔 luán (jī)
脕 wàn (wèn)
脘 wǎn (huàn)
脚 jiǎo (jué)
脛 jìng (kēng)
脞 cuǒ (qiē)
脟 liè (luán)|(pāo)
脠 shān (chān)
脥 qiǎn (qū)|(jié)
脦 de (te)
脧 juān (zuī)
脨 cù (jí)
脩 xiū (yǒu)|(tiáo)|(xiāo)
脪 xìn (chī)
脮 něi (tuǐ)
脯 pú (fǔ)
脱 tuō (tuì)
脹 zhàng (cháng)
脺 cuì (suì)
脼 liǎng (lǎng)
脾 pí (pái)|(bì)|(pì)
脿 biāo (biào)|(biǎo)
腂 lěi (guò)|(huà)
腃 kuì (quān)|(quán)|(juàn)
腄 chuí (hóu)|(chuái)
腊 là (xī)
腌 yān (ā)|(āng)
腍 rèn (diàn)
腏 chuò (zhuì)
腐 fǔ (fu)
腔 qiāng (kòng)
腝 ní (ruǎn)|(nào)|(nèn)|(ér)
腞 zhuàn (dùn)|(tú)
腦 nǎo (nào)
腧 shù (yú)
腯 tú (dùn)
腱 jiàn (qián)
腳 jiǎo (jué)
腾 téng (teng)
膀 bǎng (páng)|(pāng)|(bàng)|(pǎng)
膁 qiǎn (xiàn)|(yán)
膊 bó (pò)|(liè)
膏 gāo (gào)
膔 lù (biāo)
膕 guó (huò)
膘 biāo (piǎo)
膚 fū (lú)
膛 táng (tāng)
膞 zhuān (zhuǎn)|(chuǎn)|(chún)
膠 jiāo (jiǎo)|(háo)|(nǎo)
膦 lìn (liǎn)
膨 péng (pèng)
膪 chuài (zhà)|(zhài)
膫 liáo (liǎo)
膭 guī (kuì)|(duì)
膯 tēng (tún)
膰 fán (pán)
膴 hū (wǔ)|(méi)
膸 suǐ (wěi)
膻 shān (dàn)
臂 bì (bei)
臄 jué (jū)
臆 yì (yǐ)
臈 là (gé)
臊 sāo (sào)
臑 nào (rú)|(ér)|(nèn)|(nuǎn)
臒 wò (yuè)
臘 là (liè)
臚 lú (lǚ)
臟 zàng (zāng)
臡 ní (luán)
臢 zā (zān)
臤 qiān (xián)|(qìn)
臦 guàng (jiǒng)
臧 zāng (cáng)|(zàng)
臨 lín (lìn)
臩 guǎng (jiǒng)
臭 chòu (xiù)
臱 mián (biān)
至 zhì (dié)
致 zhì (zhuì)
臷 dié (zhí)
臸 zhī (jìn)
臾 yú (yǔ)|(yǒng)|(kuì)
舂 chōng (chuāng)|(zhōng)
舄 xì (què)|(tuō)
舅 jiù (jiu)
與 yǔ (yù)|(yú)
興 xìng (xīng)|(xìn)
舉 jǔ (ju)
舌 shé (guā)
舍 shě (shè)|(shì)
舒 shū (yù)
舔 tiǎn (tān)
舙 huà (qì)
舡 chuán (xiāng)
舩 chuán (fán)
般 bān (pán)|(bǎn)|(bō)
舳 zhú (zhǒu)
舼 qióng (hóng)
舽 páng (féng)
艄 shāo (shào)
艌 niàn (qiàn)
艐 kè (jiè)|(zōng)
艒 mù (mò)
艞 yào (tiào)
艟 chōng (zhuàng)|(tóng)
艧 huò (wò)
艮 gěn (gèn)|(hén)
良 liáng (liǎng)
色 sè (shǎi)
艴 fú (bó)|(pèi)
艻 lè (jí)
艼 tīng (dǐng)
艽 jiāo (qiú)
艾 ài (yì)
艿 nǎi (réng)|(rèng)
节 jié (jiē)
芆 chāi (chā)
芉 gān (gǎn)
芊 qiān (qiàn)
芋 yù (yú)|(xū)|(yǔ)
芍 sháo (xiào)|(què)|(dì)
芐 hù (xià)
芒 máng (huāng)|(huǎng)|(wáng)
芓 zì (zǐ)|(zī)
芔 huì (hū)
芘 pí (bì)
芚 tún (chūn)
芟 shān (wěi)
芣 fú (fǒu)|(fū)
芥 jiè (gài)
芦 lú (lu)|(hù)|(lǔ)
芧 xù (zhù)
芩 qín (yín)
芪 qí (chí)
芫 yán (yuán)
芭 bā (pā)
芮 ruì (ruò)
芯 xīn (xìn)
花 huā (hua)
芴 wù (hū)
芸 yún (yùn)
芻 chú (zōu)
芾 fèi (fú)
苐 tí (dì)
苑 yuàn (yuān)|(yù)|(yùn)
苓 líng (lián)
苔 tái (tāi)
苕 sháo (tiáo)
苙 lì (jī)
苛 kē (hē)
苞 bāo (páo)|(biāo)
苟 gǒu (gōu)
苣 jù (qǔ)
苤 piě (pī)
若 ruò (ré)|(rè)|(rě)
苦 kǔ (gǔ)|(hù)
苧 níng (zhù)
苩 bó (pā)
苫 shān (shàn)|(tiān)|(chān)
英 yīng (yāng)
苲 zhǎ (zhà)|(zuó)
苴 jū (chá)|(zhǎ)|(zū)|(jiē)|(bāo)|(xié)
苹 píng (pēng)
苻 fú (pú)
苼 shēng (ruí)
苽 gū (guā)
苾 bì (bié)|(mì)
茀 fú (bó)|(fèi)|(bèi)|(bì)
茁 zhuó (zhú)
茄 jiā (qié)
茇 bá (pèi)|(fèi)
茈 cí (zǐ)|(cǐ)|(chái)
茖 gé (luò)
茛 gèn (jiàn)
茜 qiàn (xī)
茝 chǎi (zhǐ)
茟 yù (wěi)
茠 hāo (xiū)|(kòu)
茤 jì (duō)
茥 guī (guì)
茧 jiǎn (chóng)
茫 máng (māng)|(huǎng)
茬 chá (chí)
茭 jiāo (xiào)|(qiào)
茮 jiāo (niǎo)
茲 zī (cí)
茷 fá (pèi)|(bó)|(bá)
茸 rōng (róng)|(rǒng)
茻 mǎng (mǔ)
荃 quán (chuò)
荅 dā (dá)|(tà)
草 cǎo (zào)
荑 tí (yí)
荒 huāng (huǎng)|(kāng)|(huáng)
荓 píng (pēng)
荖 lǎo (chā)
荠 jì (qí)
荤 hūn (xūn)
荥 xíng (yíng)
荫 yīn (yìn)
荱 wěi (wèi)
荷 hé (hè)|(hē)
荹 bù (pú)
荺 yǔn (yún)
荼 tú (chá)|(yé)|(shū)
荽 suī (wěi)
莀 chén (nóng)
莆 pú (fǔ)
莉 lì (lí)|(chí)
莋 zuó (jí)
莎 shā (suō)|(suī)
莑 péng (fēng)
莔 méng (xí)|(qǐng)
莖 jīng (yīng)
莘 shēn (xīn)
莛 tíng (tǐng)
莜 yóu (diào)|(dí)
莞 guǎn (guān)|(wǎn)
莠 yǒu (xiù)
莤 sù (yóu)
莥 niǔ (ròu)
莦 shāo (xiāo)
莧 xiàn (wàn)
莨 làng (láng)|(liáng)
莩 fú (piǎo)
莫 mò (mo)|(mù)
莬 wèn (wǎn)|(miǎn)
莳 shí (shì)
莽 mǎng (máng)
菀 wǎn (yù)|(yùn)
菅 jiān (guān)
菆 zōu (cuán)|(chù)|(cóng)
菉 lù (lǜ)
菌 jūn (jùn)
菍 niè (rěn)
菏 hé (gē)
菑 zāi (zī)|(zì)
菟 tú (tù)
菥 xī (sī)
菨 jiē (shà)
菩 pú (bèi)|(bó)
菬 qiáo (zhǎo)
菭 tái (zhī)|(chí)
華 huá (huā)|(huà)|(kuā)
菲 fēi (fěi)|(fèi)
菳 qín (qīn)|(jīn)
菴 ān (yǎn)
菸 yān (yū)|(yù)
菹 jū (zū)|(jù)
菽 shū (jiāo)
菾 tián (tiàn)
菿 dào (dǎo)
萁 qí (jī)
萆 bì (pì)|(bēi)|(bá)
萉 fèi (féi)|(fú)
萌 méng (míng)
萎 wēi (wèi)|(wěi)
萑 huán (zhuī)
萒 yǎn (juàn)
萩 qiū (jiāo)
萭 yǔ (jǔ)
萮 yú (yǔ)|(yù)
萯 fù (bèi)
萳 nǎn (nán)
萷 xiāo (shāo)|(shuò)
萹 biǎn (biān)|(pián)
萺 mào (mù)
落 luò (là)|(lào)|(luō)
萿 kuò (huó)
葃 zuò (zé)
葆 bǎo (bāo)
葇 róu (rǒu)
葉 yè (shè)
葐 pén (fén)
葑 fēng (fèng)
著 zhe (zháo)|(zhù)|(zhuó)|(zhāo)|(chú)
葚 rèn (shèn)
葛 gé (gě)
葝 qíng (jìng)
葠 shēn (shān)
葡 pú (bèi)
董 dǒng (zhǒng)
葥 jiàn (qián)
葭 jiā (xiá)
葰 suī (jùn)|(suǒ)
葱 cōng (chuāng)
葴 zhēn (qián)
葶 tíng (dǐng)
葷 hūn (xūn)
葽 yāo (yǎo)
蒍 wěi (huā)|(kuī)|(é)
蒐 sōu (huì)
蒔 shí (shì)
蒘 rú (ná)
蒙 méng (mēng)|(měng)
蒝 yuán (huán)
蒡 bàng (páng)
蒣 xú (shú)
蒦 huò (wò)
蒩 zū (jù)|(jí)
蒯 kuǎi (kuài)
蒲 pú (bó)
蒵 xí (xì)
蒼 cāng (cǎng)
蒿 hāo (gǎo)
蓁 zhēn (qín)
蓂 míng (mì)
蓃 sōu (sǒu)
蓋 gài (gai)|(gě)
蓑 suō (suī)
蓔 yǎo (zhuó)
蓝 lán (la)
蓧 diào (tiáo)|(dí)
蓨 tiáo (xiū)
蓫 chù (zhú)
蓬 péng (pèng)
蓮 lián (liǎn)
蓯 cōng (zǒng)|(sǒng)
蓲 qiū (ōu)|(xū)|(fū)
蓴 chún (tuán)
蓻 zí (jú)
蓼 liǎo (lù)|(lǎo)|(liǔ)
蓿 xu (sù)
蔃 qiáng (jiàng)
蔇 jì (xì)
蔈 biāo (piǎo)|(biào)
蔍 lù (cū)
蔓 màn (wàn)|(mán)
蔕 dì (dài)|(chài)
蔖 cuó (cǔ)|(zhā)
蔘 shēn (sān)|(sǎn)
蔚 wèi (yù)
蔞 lóu (lǚ)|(jù)|(liǔ)
蔟 cù (còu)|(chuò)
蔡 cài (sà)|(cā)
蔢 pó (bò)
蔣 jiǎng (jiāng)
蔨 juàn (jùn)
蔪 jiàn (jiān)|(shān)
蔫 niān (yān)|(yàn)
蔬 shū (shǔ)
蔭 yīn (yìn)
蔵 zāng (cáng)
蔽 bì (biē)|(piē)
蕁 qián (tán)|(xún)
蕃 fān (fán)|(pí)|(bō)
蕈 xùn (tán)
蕉 jiāo (qiáo)|(qiāo)
蕊 ruǐ (juǎn)
蕎 qiáo (jiāo)
蕘 ráo (yáo)
蕝 jué (zuì)
蕞 zuì (jué)|(zhuó)
蕟 fà (fèi)
蕡 fén (fèi)
蕢 kuì (kuài)
蕩 dàng (tāng)|(tàng)
蕪 wú (wǔ)
蕰 wēn (yùn)
蕹 wèng (yōng)
蕺 jí (qiè)
蕻 hóng (hòng)
薂 xí (xiào)
薄 báo (bó)|(bù)|(bò)
薋 cí (zī)
薌 xiāng (xiǎng)
薍 wàn (luàn)
薔 qiáng (sè)
薙 tì (zhì)
薜 bì (bò)|(bó)|(bài)|(pì)
薟 xiān (liǎn)|(yán)|(kàn)
薥 shǔ (zhú)
薧 hāo (kǎo)
薳 wěi (yuǎn)
薵 chóu (zhòu)|(dào)
薶 mái (wō)
薺 jì (cí)|(qì)|(qí)
藂 cóng (còng)
藃 xiāo (hào)|(hè)
藇 xù (yǔ)|(yú)|(yù)|(xū)
藉 jí (jiè)
藋 diào (dí)|(zhuó)
藍 lán (la)
藏 cáng (zàng)|(zāng)
藐 miǎo (mò)
藖 xián (qiān)
藥 yào (shuò)|(lüè)
藨 biāo (pāo)
藩 fān (fán)
藪 sǒu (shǔ)|(còu)
藰 liú (liǔ)
藱 huì (huí)
藴 yùn (wēn)
藷 shǔ (zhū)
藸 chú (zhū)|(zhā)
藿 huò (hé)
蘀 tuò (zé)
蘁 wù (è)
蘄 qí (jī)|(qín)
蘆 lú (lu)|(lǔ)
蘉 méng (máng)
蘋 píng (pín)
蘖 niè (bò)
蘗 bò (bì)
蘘 ráng (xiāng)|(nāng)
蘞 liǎn (xiān)
蘢 lóng (lǒng)|(lòng)
蘧 qú (jù)
蘫 hàn (làn)
蘬 kuī (huǐ)|(guī)
蘴 fēng (sōng)
虎 hǔ (hu)|(hù)
虑 lǜ (bì)
虒 sī (xī)|(tí)|(zhì)
處 chù (chǔ)|(chu)|(jù)
虖 hū (hú)|(hù)
號 hào (hao)|(háo)
虠 jiāo (háo)
虩 xì (sè)
虫 chóng (huǐ)
虭 diāo (dāo)
虮 jǐ (jī)
虰 dīng (chēng)
虵 shé (yě)
虷 hán (gān)
虹 hóng (hòng)|(gòng)|(jiàng)
虺 huī (huǐ)
虾 xiā (há)
蚂 mǎ (mā)|(mà)
蚄 fāng (bàng)
蚌 bàng (pí)|(fēng)|(bèng)
蚔 qí (zhǐ)
蚕 cán (tiǎn)
蚖 yuán (wán)
蚗 jué (quē)
蚘 huí (huì)|(yóu)
蚙 qín (qián)
蚝 háo (cì)
蚣 gōng (zhōng)
蚤 zǎo (zhǎo)
蚥 fù (fǔ)
蚫 bào (páo)
蚰 yóu (zhú)
蚳 chí (chī)|(dì)
蚴 yòu (yǒu)|(niù)
蚵 hé (kè)
蚶 hān (hán)
蚺 rán (tiàn)
蚼 gǒu (qú)|(xù)
蚾 pí (bǒ)
蛄 gū (gǔ)
蛆 qū (jū)
蛇 shé (yí)|(tuó)|(chí)
蛒 gé (luò)
蛕 huí (huǐ)
蛖 máng (bàng)
蛘 yáng (yǎng)
蛙 wā (jué)
蛞 kuò (shé)
蛡 yì (xǔ)
蛣 qī (jié)|(qiè)
蛤 há (gé)|(hā)|(é)
蛩 qióng (gǒng)
蛪 qiè (ní)
蛸 shāo (xiāo)
蛾 é (yǐ)
蜄 shèn (zhèn)
蜅 fǔ (pú)
蜆 xiàn (xiǎn)
蜇 zhē (zhé)
蜋 láng (liáng)
蜍 chú (yú)
蜎 yuān (xuān)
蜒 yán (yàn)|(dàn)
蜓 tíng (diàn)
蜕 tuì (yuè)
蜚 fēi (fěi)|(pèi)|(bèi)
蜡 là (qù)|(zhà)|(jí)
蜢 měng (mèng)
蜤 sī (xī)
蜦 lún (lǔn)
蜩 tiáo (diào)
蜮 yù (guō)
蜰 féi (fèi)
蜱 pí (miáo)
蜲 wēi (wěi)
蜳 dūn (tūn)
蜴 yì (xí)
蜵 yuān (yūn)
蜷 quán (juǎn)
蜹 ruì (wèi)
蜻 qīng (jīng)
蜼 wèi (wěi)|(tóng)
蜾 guǒ (luǒ)
蜿 wān (wǎn)
蝃 dì (zhuō)
蝍 jié (jí)
蝎 xiē (hé)
蝑 xū (xiè)
蝕 shí (lì)|(lóng)
蝙 biān (pián)
蝚 róu (náo)
蝝 yuán (yuān)
蝤 qiú (jiū)|(yóu)
蝥 máo (wú)|(wù)
蝦 xiā (há)|(jiǎ)
蝩 chóng (zhōng)
蝭 tí (chí)
蝳 dú (dài)
蝶 dié (tiē)
蝷 lì (xí)
蝸 wō (luó)|(guǒ)
蝹 yūn (ǎo)
蝺 qǔ (yǔ)
螃 páng (bǎng)
螅 xī (cì)
螇 xī (qī)
螌 bān (pán)|(huàn)
螔 yí (sī)
螕 bī (pī)
螚 nài (nái)|(něng)
螛 hé (xiá)
螝 guī (huǐ)
螞 mǎ (mā)|(mà)
螣 tè (téng)
螮 dì (dài)
螲 zhì (dié)
螶 qú (jù)
螹 jiàn (chán)
螾 yǐn (yín)
蟆 má (mò)
蟈 guō (yù)
蟉 liú (liào)
蟊 máo (méng)
蟒 mǎng (měng)
蟜 jiǎo (qiáo)
蟞 biē (bié)
蟠 pán (fán)
蟣 jǐ (qí)
蟦 féi (bēn)
蟧 láo (liáo)
蟫 yín (xún)
蟬 chán (tí)|(shàn)
蟯 náo (rào)
蟱 wú (móu)
蟲 chóng (zhòng)|(tóng)
蟺 shàn (dàn)|(chán)|(tuó)
蟻 yǐ (jǐ)
蟿 qì (jì)
蠀 cī (jí)
蠃 luǒ (luó)|(guǒ)
蠖 huò (yuè)
蠠 mǐn (mián)
蠡 lí (lǐ)|(luǒ)|(luó)|(lì)
蠩 zhū (chú)
蠭 fēng (páng)
蠰 náng (shàng)|(rǎng)
蠱 gǔ (yě)
蠸 quán (huàn)
蠼 qú (jué)
蠾 zhú (shú)
血 xuè (xiě)
衃 pēi (fǒu)
衆 zhòng (zhōng)
行 xíng (háng)|(xìng)|(hàng)|(héng)
衍 yǎn (yán)
衎 kàn (kǎn)
衕 tòng (tóng)|(dòng)
衖 xiàng (lòng)
衘 xián (yù)
衙 yá (yú)|(yù)
衝 chōng (chǒng)|(chòng)
衣 yī (yì)
衩 chǎ (chà)
衯 fēn (pén)
衰 shuāi (suō)|(cuī)
衷 zhōng (zhòng)
衹 zhǐ (tǐ)|(zhī)|(qí)
衿 jīn (qìn)
袂 mèi (yì)
袉 tuó (tuǒ)
袊 lǐng (líng)
袋 dài (dai)
袌 bào (páo)|(pào)
袍 páo (bào)
袒 tǎn (zhàn)
袓 jù (jiě)
袔 hè (kè)|(kuǎ)
袘 yí (yì)|(tuó)
袚 bō (fú)
袜 wà (mò)
袢 pàn (fán)
袤 mào (móu)
袦 nà (jué)
袧 gōu (gòu)
袩 zhé (chān)
被 bèi (bì)|(pī)|(pì)
袲 chǐ (nuǒ)
袳 chǐ (qǐ)|(duǒ)|(nuǒ)
袷 jiá (jiā)|(jié)|(qiā)
袸 jiàn (zùn)
袹 bó (mò)
袼 gē (luò)
袿 guī (guà)
裂 liè (liě)
裌 jiá (jiā)|(xié)
裎 chéng (chěng)
裏 lǐ (li)
裒 póu (bāo)
裓 gé (jiē)
裡 lǐ (li)
裧 chān (chàn)|(tǎn)
裨 bì (pí)
裯 chóu (dāo)
裳 shang (cháng)
裴 péi (féi)
裷 yuān (gǔn)
裺 yǎn (ān)|(yàn)
裼 tì (xī)
裾 jū (jù)
裿 yǐ (qǐ)
褆 tí (shì)
褈 chóng (chōng)|(zhòng)
褊 biǎn (pián)
褍 duān (tuān)
褎 xiù (yòu)
褑 yuàn (yuán)
褕 yú (tóu)
褘 huī (yī)
褚 chǔ (zhě)|(zhǔ)
褞 yǔn (wēn)
褥 rù (nù)
褨 suǒ (chá)
褩 bān (pán)
褪 tuì (tùn)
褮 yīng (yìng)
褶 zhě (dié)|(xí)
褹 yì (niè)
襂 sēn (shān)
襃 bāo (póu)
襆 fú (pú)
襈 zhuàn (juàn)
襊 cuì (cuō)
襎 fán (bò)
襏 bó (fèi)
襗 zé (duó)|(yì)
襘 guì (huì)
襜 chān (chàn)|(dān)
襝 liǎn (chǎn)
襡 shǔ (dú)
襢 tǎn (zhàn)|(chán)|(zhān)
襬 bǎi (bēi)
襱 lóng (lòng)
襳 xiān (shān)
襸 zàn (cuán)
西 xī (xi)
要 yào (yāo)|(yǎo)
覂 fěng (bǎn)
覃 tán (yǎn)|(qín)
見 jiàn (xiàn)|(jian)
規 guī (guì)|(xù)
覕 miè (piē)
視 shì (shi)
覘 chān (dān)|(jī)
親 qīn (qin)|(qìng)
覰 qū (qù)
覱 zhàn (zhān)
覵 jiàn (biǎn)
覶 luó (luǎn)
覺 jué (jiào)
覻 qū (qù)
覽 lǎn (làn)
覿 dí (jí)
觀 guān (guàn)
见 jiàn (xiàn)|(jian)
观 guān (guàn)
视 shì (shi)
觉 jué (jiào)
觑 qù (qū)
角 jiǎo (jué)|(lù)|(gǔ)
觕 cū (chù)|(chéng)
觖 jué (kuì)|(guì)
觜 zī (zuǐ)
觝 dǐ (zhǐ)
觟 huà (xiè)
解 jiě (jiè)|(xiè)
觧 jiě (jiè)
觭 jī (qǐ)|(qí)
觰 zhā (dǎ)|(zhǎ)
觳 hú (què)|(jué)
觷 xué (hù)
觻 lì (lù)
觿 xī (wéi)
言 yán (yàn)|(yín)
訄 qiú (kāo)
訇 hōng (jùn)|(hēng)
計 jì (ji)
訍 chài (chā)|(chà)
訏 xū (xǔ)
訐 jié (jì)
訑 yí (dàn)|(shī)|(tuó)|(tuǒ)
訓 xùn (xun)
記 jì (ji)
訜 fēn (bīn)
訢 xīn (xī)|(yín)
訤 xiáo (ná)
訬 chāo (miǎo)|(chǎo)
訯 sǎ (sà)
訰 zhùn (zhūn)
許 xǔ (hǔ)
訴 sù (su)
訵 chī (chì)
訾 zī (zǐ)
詀 zhān (chè)|(diān)|(zhàn)|(tiē)
詆 dǐ (tì)
詉 náo (ná)|(nù)
詑 yí (tuó)|(duò)|(yī)|(xī)
詒 yí (dài)|(tái)
詔 zhào (zhāo)
詘 qū (chù)
詙 bá (bó)
詥 hé (gé)
詧 chá (qiè)
詫 chà (dù)
詬 gòu (hòu)
話 huà (hua)
詳 xiáng (yáng)
詶 zhòu (chóu)
詷 tóng (dòng)
詹 zhān (dàn)
詻 è (lüè)|(luò)
誀 èr (chǐ)
誂 tiǎo (diào)
誃 yí (chǐ)|(chì)|(duò)
誇 kuā (qù)
誏 lǎng (làng)
誐 é (ě)
誒 éi (ěi)|(èi)|(xī)|(yì)|(ê̄)|(ế)|(ê̌)|(ề)|(ēi)
語 yǔ (yù)
誤 wù (wu)
説 shuō (shuì)|(yuè)|(tuō)
誰 shuí (shéi)
誳 qū (juè)
誺 chī (lài)
誽 nì (ná)
調 diào (tiáo)|(zhōu)
諀 pǐ (bēi)
諅 jì (jī)
請 qǐng (qìng)|(qíng)
諍 zhèng (zhēng)
諎 zé (cuò)|(zuò)|(zhǎ)|(jiè)
諏 zōu (zhōu)
諒 liàng (liáng)
諔 chù (jí)
諕 háo (xià)|(huò)
論 lùn (lún)
諗 shěn (niè)
諜 dié (xiè)
諟 shì (dì)
諣 huà (guā)
諦 dì (tí)
諫 jiàn (làn)
諭 yù (tǒu)
諰 xǐ (shāi)|(āi)
諳 ān (tǒu)
諴 xián (gān)
諵 nán (nàn)
諷 fěng (fèng)
諸 zhū (chú)
諿 qī (xǔ)
謀 móu (moú)|(mou)
謁 yè (ǎi)
謅 zhōu (chōu)|(chǎo)
謈 pó (páo)
謉 kuì (duǐ)|(tuí)|(guǐ)
謍 yíng (yīng)|(hōng)
謏 xiǎo (sǒu)|(sòu)
謑 xǐ (xià)|(xí)
謓 chēn (zhèn)
謕 tí (sī)
謙 qiān (zhàn)
謚 shì (yì)|(xì)
謜 yuán (quán)
謝 xiè (xie)
謞 hè (xiāo)
謣 yú (xū)
謤 biāo (piāo)
謫 zhé (zé)
謯 jiē (zhā)|(zhǎ)|(zǔ)
謱 lóu (lǚ)
謲 càn (zào)|(sān)|(chěn)
謳 ōu (xú)
謵 xí (chè)
謶 zhuó (shù)|(zhē)
謷 áo (ào)
謻 yí (chí)
謼 hū (xiāo)
謾 mán (màn)
譀 hàn (xiàn)
譁 huá (wà)
譂 chǎn (dàn)
譊 náo (xiāo)
譌 é (wá)|(guǐ)
譍 yīng (yìng)
譑 jiǎo (qiào)
譔 zhuàn (quán)
譕 wú (mó)
譖 zèn (jiàn)
識 shí (shi)|(zhì)
